CountryID;LocationID;CityID;DistrictID;LanguageID;LocationName
DE;452;16183;;de;Konzerthaus
DE;451;16183;;de;Marktplatz
DE;454;16183;;de;St. Bonifatius
DE;453;16183;;de;Fritz-Böhle-Halle
DE;455;16183;;de;Schlossplatz
DE;20;23484;;de;Schloss Salem
DE;256;23484;;en;Schloßplatz Salem
DE;163;21921;;de;Wald
DE;531;21921;;de;Renchtalstadion
DE;530;21921;;de;Weinfestzelt
DE;430;24718;;de;Liederhalle Beethoven Saal
DE;436;24718;;de;Theaterhaus
DE;435;24718;;de;Flughafen
DE;437;24718;;de;Hanns-Martin-Schleyerhalle
DE;432;24718;;de;Cannstatter Wasen
DE;431;24718;;de;Brasserie le Jardin
DE;434;24718;;de;Congresscentrum
DE;433;24718;;de;Apollo Theater
DE;104;24718;;de;Herbstballsaal
DE;428;24718;;de;SI-Centrum
DE;424;24718;;de;Messe Congresscentrum B
DE;425;24718;;de;Porsche Arena
DE;429;24718;;de;CCB Sporthalle
DE;426;24718;;de;Liederhalle
DE;427;24718;;de;Freilichtbühne Killesberg
DE;15;25209;;de;Betriebshof
DE;248;25209;;en;Pauluskirche
DE;239;25209;;en;Donaustadion
DE;249;25209;;en;Münsterplatz
DE;246;25209;;en;Congress Centrum Ulm
DE;247;25209;;en;Citykirche R2
DE;244;25209;;en;Kornhaus
DE;245;25209;;en;Blautalcenter
DE;242;25209;;en;Klosterkirche Oberelchingen
DE;240;25209;;en;Haus der Begegnung
DE;250;25209;;en;Roxy
DE;241;25209;;en;CCU Einsteinsaal
DE;251;25209;;en;Donaubastion
DE;252;25209;;en;Donauhalle
DE;253;25209;;en;Klostermauer
DE;389;13985;;de;Stadtforum
DE;387;13985;;de;Marktplatz
DE;388;13985;;de;Festsaal Wolfartsweiler - Bad Saulgau
DE;79;13985;;de;Stadthalle
DE;156;21152;;de;Festzelt Mühlhausen
DE;393;13989;;de;Schussenrieder Bierkrugstadel
DE;392;13989;;de;Festzelt Bad Schussenried
DE;391;13989;;de;Wallfahrtskirche Steinhausen
DE;390;13989;;de;Galazelt
DE;82;13989;;de;Bühne Schussenrieder Theaterzelt
DE;394;13989;;de;OpenAir
DE;46;14612;;de;4-Mast-Zelt Festivalgelände
DE;162;22184;;de;Obstmarkthalle
DE;221;25673;;en;Waldorfschule
DE;220;25673;;en;Argensporthalle
DE;222;25673;;en;Stadthalle Wangen
DE;215;25673;;de;Diehl Ako Areal
DE;439;22813;;de;Murgpark
DE;105;22813;;de;Murgpark an der Badner Halle
DE;438;22813;;de;Badner Halle
DE;607;18877;;de;Kurhaus am Park
DE;609;18877;;de;Marktplatz
DE;608;18877;;de;Baggersee
DE;168;18877;;de;Nikolaikirche
DE;610;18877;;de;Kath. Pfarrkirche St. Georg
DE;611;18877;;de;Freilichtbühne Schoß Isny-Neutrauchburg
DE;612;18877;;de;Große Konzerthalle / Kurhaus Isny
DE;279;25811;;de;Lure
DE;278;25811;;de;Kulturcafé Kessler's
DE;277;25811;;de;Dreiländergarten
DE;281;25811;;de;kulturcafé
DE;280;25811;;de;Evang. Kirche Altweil
DE;29;25811;;de;Vitra Design Museum
DE;283;25811;;de;Kesselhaus
DE;282;25811;;de;Theater am Mühlenrain
DE;362;20823;;de;Ablachhalle
DE;63;20823;;de;Festplatz bei der Sporthalle
DE;38;18654;;de;Alte Scheune im Gasthaus zum Raben
DE;293;18654;;de;Barockkirche St. Agatha
DE;33;18854;;de;Wasserschloss
