CountryID;CityID;RegionID;LanguageID;CityName
FL;32383;0;de;Balzers
FL;32384;0;de;Eschen
FL;32385;0;de;Gamprin-Bendern
FL;32386;0;de;Mauren
FL;32387;0;de;Nendeln
FL;32388;0;de;Ruggell
FL;32389;0;de;Schaan
FL;35160;0;de;Schaanwald
FL;35161;0;de;Schellenberg
FL;35162;0;de;Triesen
FL;35163;0;de;Triesenberg
FL;35164;0;de;Vaduz
