CountryID;CityID;DistrictID;LanguageID;DistrictName;Latitute;Longitude
BE;35217;34465;nl;Runkelen;50.85;5.1333333
BE;35217;34637;nl;Sint-Truiden;50.8;5.2
BE;35217;34837;nl;Velm;50.7833333;5.1166667
BE;35217;35069;nl;Wilderen;50.8166667;5.1333333
BE;35217;35127;nl;Zepperen;50.8166667;5.2333333
BE;35218;32661;nl;Bocholt;51.1666667;5.5833333
BE;35218;33566;nl;Kaulille;51.1833333;5.5166667
BE;35218;34384;nl;Reppel;51.15;5.5666667
BE;35219;32557;nl;Beek;51.1333333;5.6
BE;35219;32745;nl;Bree;51.1333333;5.6
BE;35219;33177;nl;Gerdingen;51.15;5.5833333
BE;35219;34205;nl;Opitter;51.1166667;5.65
BE;35220;32920;nl;Dilsen;51.0333333;5.7333333
BE;35220;32976;nl;Elen;51.0666667;5.7666667
BE;35220;33667;nl;Lanklaar;51.0166667;5.7333333
BE;35220;34440;nl;Rotem;51.05;5.7333333
BE;35220;34701;nl;Stokkem;51.0166667;5.75
BE;35221;32401;nl;Achel;51.25;5.4833333
BE;35221;33308;nl;Hamont;51.25;5.55
BE;35222;32975;nl;Eksel;51.15;5.3833333
BE;35222;33349;nl;Hechtel;51.1333333;5.35
BE;35223;33363;nl;Helchteren;51.05;5.3666667
BE;35223;33474;nl;Houthalen;51.0333333;5.3666667
BE;35224;33582;nl;Kessenich;51.15;5.8166667
BE;35224;33587;nl;Kinrooi;51.15;5.75
BE;35224;33979;nl;Molenbeersel;51.1666667;5.7333333
BE;35224;34204;nl;Ophoven;51.1166667;5.8
BE;35224;35225;nl;Geistingen;51.1333333;5.8166667
BE;35226;33815;nl;Maaseik;51.1;5.8
BE;35226;34076;nl;Neeroeteren;51.0833333;5.7
BE;35226;34207;nl;Opoeteren;51.0666667;5.65
BE;35227;32985;nl;Ellikom;51.1333333;5.5333333
BE;35227;33267;nl;Gruitrode;51.0833333;5.5833333
BE;35227;33898;nl;Meeuwen;51.1;5.5166667
BE;35227;34069;nl;Neerglabbeek;51.1;5.6166667
BE;35227;35067;nl;Wijshagen;51.1;5.5666667
BE;35228;34077;nl;Neerpelt;51.2166667;5.4166667
BE;35228;34590;nl;Sint-Huibrechts-Lille;51.2333333;5.4833333
BE;35228;35229;nl;Grote Heide;51.25;5.4333333
BE;35228;35230;nl;Herent;51.2;5.45
BE;35231;33264;nl;Grote-Brogel;51.15;5.5
BE;35231;33588;nl;Kleine-Brogel;51.1666667;5.4333333
BE;35231;34268;nl;Peer;51.1333333;5.4666667
BE;35231;35063;nl;Wijchmaal;51.15;5.4
BE;35232;32622;nl;Beverst;50.9;5.4666667
BE;35232;32640;nl;Bilzen;50.8666667;5.5166667
BE;35232;32968;nl;Eigenbilzen;50.8666667;5.5833333
BE;35232;33432;nl;Hoelbeek;50.8666667;5.55
BE;35232;33867;nl;Martenslinde;50.85;5.5333333
BE;35232;34016;nl;Mopertingen;50.8666667;5.5666667
BE;35232;34044;nl;Munsterbilzen;50.8833333;5.5166667
BE;35232;34967;nl;Waltwilder;50.8666667;5.55
BE;35232;35233;nl;Spouwen;50.8333333;5.5388889
BE;35234;32680;nl;Bommershoven;50.7833333;5.3666667
BE;35234;32697;nl;Borgloon;50.8;5.3333333
BE;35234;32750;nl;Broekom;50.7833333;5.3166667
BE;35234;33220;nl;Gors-Opleeuw;50.8166667;5.3833333
BE;35234;33222;nl;Gotem;50.8;5.3
BE;35234;33261;nl;Groot-Loon;50.8;5.35
BE;35234;33324;nl;Haren;50.8;5.4
BE;35234;33373;nl;Hendrieken;50.8;5.3166667
BE;35234;33434;nl;Hoepertingen;51;3.5
BE;35234;33538;nl;Jesseren;50.8;5.3833333
BE;35234;33578;nl;Kerniel;50.8166667;5.35
BE;35234;33604;nl;Kolmont;50.8;5.3
BE;35234;33629;nl;Kuttekoven;50.8;5.3166667
BE;35234;34398;nl;Rijkel;50.8;5.25
BE;35234;34925;nl;Voort;50.8;5.3166667
BE;35235;32540;nl;Batsheers;50.7333333;5.2666667
BE;35235;33274;nl;Gutschoven;50.775;5.3
BE;35235;33351;nl;Heers;50.75;5.2833333
BE;35235;33361;nl;Heks;50.7666667;5.35
BE;35235;33459;nl;Horpmaal;50.75;5.3166667
BE;35235;33590;nl;Klein-Gelmen;50.7666667;5.2666667
BE;35235;33887;nl;Mechelen-Bovelingen;50.7333333;5.25
BE;35235;33945;nl;Mettekoven;50.7833333;5.2833333
