CountryID;CityID;DistrictID;Zip
CH;30560;;5330
CH;30561;;4315
CH;30562;;9050
CH;30563;;9108
CH;30564;;9413
CH;30565;;9057
CH;30566;;9055
CH;30567;;9056
CH;30568;;9410
CH;30569;;9100
CH;30569;;9102
CH;30569;;9101
CH;30570;;9064
CH;30571;;9038
CH;30572;;9105
CH;30573;;9103
CH;30574;;9042
CH;30575;;9043
CH;30576;;9107
CH;30577;;9104
CH;30578;;9428
CH;30579;;9107
CH;30580;;3270
CH;30581;;4912
CH;30582;;1657
CH;30583;;3715
CH;30584;;3536
CH;30585;;3183
CH;30586;;3473
CH;30587;;3633
CH;30588;;3296
CH;30589;;4536
CH;30590;;3855
CH;30591;;4913
CH;30592;;3552
CH;30593;;3315
CH;30594;;3803
CH;30595;;2713
CH;30596;;2564
CH;30597;;3123
CH;30598;;3124
CH;30599;;3027
CH;30599;;3008
CH;30599;;3001
CH;30599;;3014
CH;30599;;3006
CH;30599;;3007
CH;30599;;3010
CH;30599;;3015
CH;30599;;3018
CH;30599;;3019
CH;30599;;3003
CH;30599;;3020
CH;30599;;3005
CH;30599;;3024
CH;30599;;3030
CH;30599;;3004
CH;30599;;3013
CH;30599;;3040
CH;30599;;3012
CH;30599;;3000
CH;30599;;3011
CH;30600;;2735
CH;30601;;3513
CH;30602;;3507
CH;30603;;3771
CH;30604;;3638
CH;30605;;3067
CH;30606;;3065
CH;30607;;3766
CH;30608;;3533
CH;30609;;3671
CH;30610;;3856
CH;30611;;3237
CH;30612;;6197
CH;30613;;3294
CH;30614;;3400
CH;30614;;3402
CH;30614;;3401
CH;30615;;3664
CH;30616;;4922
CH;30617;;2606
CH;30618;;2738
CH;30619;;2608
CH;30620;;2746
CH;30621;;3707
CH;30622;;3763
CH;30623;;3754
CH;30624;;2517
CH;30625;;3465
CH;30626;;3537
CH;30627;;3646
CH;30628;;3543
CH;30629;;4952
CH;30630;;3619
CH;30631;;3235
CH;30632;;3762
CH;30633;;3423
CH;30634;;2533
CH;30635;;3705
CH;30636;;3784
CH;30637;;3312
CH;30638;;3202
CH;30639;;3035
CH;30640;;3714
CH;30641;;3863
CH;30642;;2076
CH;30643;;3236
CH;30644;;3115
CH;30645;;3826
CH;30646;;4955
CH;30647;;3376
CH;30648;;2745
CH;30649;;3757
CH;30650;;3818
CH;30651;;3257
CH;30652;;3780
CH;30653;;3158
CH;30654;;3073
CH;30655;;3205
CH;30656;;3654
CH;30657;;3864
CH;30658;;3804
CH;30659;;2575
CH;30660;;3415
CH;30661;;3625
CH;30662;;3627
CH;30663;;3615
